gene_name,pval,adj_pval,f_statistic,df1,df2,lfc,gene_name,gene_id
SOX5,0.0032028330104897,0.0117492040003292,9.1113561907784,1,102.867928247113,-1.58010430918789,SOX5,ENSG00000134532
ITPR3,5.64230828422434e-06,0.0001183942852502,22.9353244536784,1,102.867928247113,-1.71377288561991,ITPR3,ENSG00000096433
ACAP1,0.951111126991992,0.968347716342896,0.003777485837341,1,102.867928247113,-0.020871758358246,ACAP1,ENSG00000072818
PPARG,0.0014236365304903,0.0062642432068951,10.7494329244013,1,102.867928247113,-2.54612384605548,PPARG,ENSG00000132170
CYB5D1,0.551076028239226,0.656824825076551,0.357744755290037,1,102.867928247113,0.175448797707262,CYB5D1,ENSG00000182224
ALG11,8.66984238079561e-05,0.0007913780516679,16.7059325790844,1,102.867928247113,1.76571333174872,ALG11,ENSG00000253710
RRM2,0.930823984906295,0.954495472627456,0.0075726551521409,1,102.867928247113,-0.0499084723538878,RRM2,ENSG00000171848
NME4,0.165120525283064,0.266617783745663,1.9544014309215,1,102.867928247113,-0.32937538888741,NME4,ENSG00000103202
FAM72C,0.592169389547154,0.691140744102654,0.288771537309613,1,102.867928247113,0.557157444188195,FAM72C,ENSG00000263513
FSHR,0.41238942490587,0.533789061141516,0.677394095497919,1,102.867928247113,-144269485.138809,FSHR,ENSG00000170820
ALMS1,0.635490427663172,0.728940614433553,0.226031128913334,1,102.867928247113,0.168429388206627,ALMS1,ENSG00000116127
MLF1,0.0375800877499136,0.0835856044259643,4.43798634240042,1,102.867928247113,0.563833191530464,MLF1,ENSG00000178053
RBM38,0.0008123267764995,0.0040214196856414,11.907172071475,1,102.867928247113,0.969477772568441,RBM38,ENSG00000132819
SMAP2,0.0028752218001796,0.0107766934039715,9.32686999453955,1,102.867928247113,0.979693191357182,SMAP2,ENSG00000084070
BNIP3L,0.0006497906347497,0.0033706500471544,12.3731222358256,1,102.867928247113,-0.632187409649326,BNIP3L,ENSG00000104765
AQP9,0.0508652668620801,0.106457234956216,3.90346223940585,1,102.867928247113,-2.77413622079272,AQP9,ENSG00000103569
SCG3,0.0001615466680899,0.0011970832880982,15.3429660866607,1,102.867928247113,2.58761632689524,SCG3,ENSG00000104112
DPP6,0.0101921621262097,0.0296974420926855,6.85150732577448,1,102.867928247113,-6.44518550708964,DPP6,ENSG00000130226
SHC3,0.000198612428854,0.0013678541932096,14.8953094697413,1,102.867928247113,-2.81429684882023,SHC3,ENSG00000148082
INHBB,0.119045868235073,0.206247172964437,2.47085234544877,1,102.867928247113,0.579436088645197,INHBB,ENSG00000163083
EIF3E,0.672796931225291,0.759707465249877,0.179372906317223,1,102.867928247113,-0.0886221971439902,EIF3E,ENSG00000104408
VSTM4,0.0014810951115058,0.0064676642423838,10.6685187358274,1,102.867928247113,-2.45938434082713,VSTM4,ENSG00000165633
GBP3,0.003940525010546,0.013875088065303,8.69959530542391,1,102.867928247113,1.12951362007036,GBP3,ENSG00000117226
IFT74,0.0063074807233406,0.0201516956017274,7.77632347101468,1,102.867928247113,0.81068499208681,IFT74,ENSG00000096872
PPP1R14C,0.759673223769274,0.827668922016118,0.0940798058314251,1,102.867928247113,0.0749602978899885,PPP1R14C,ENSG00000198729
KLRB1,0.0182358954021848,0.0465526129101311,5.75562943193829,1,102.867928247113,-2.35801310844753,KLRB1,ENSG00000111796
TMEM132A,0.0903137311253036,0.167309616756768,2.92348910286076,1,102.867928247113,0.809012194973894,TMEM132A,ENSG00000006118
UTRN,0.393972695008728,0.517195312330986,0.732781476155872,1,102.867928247113,-0.279936828088698,UTRN,ENSG00000152818
MLXIP,0.0842493005006032,0.158738393388375,3.03948775847202,1,102.867928247113,-0.510653387482319,MLXIP,ENSG00000175727
HJURP,0.902783777763726,0.933206303249665,0.0149933111931376,1,102.867928247113,-0.106846283647978,HJURP,ENSG00000123485
GGT1,1.59116332784594e-05,0.000236077645081,20.5248366670782,1,102.867928247113,-3.01207855319063,GGT1,ENSG00000100031
KIAA1549,0.047511677730309,0.100745711896329,4.02291939005857,1,102.867928247113,-0.777274204185457,KIAA1549,ENSG00000122778
SMIM1,0.0005632770731459,0.0030143678010949,12.6728681786666,1,102.867928247113,-1.30750549835741,SMIM1,ENSG00000235169
ZNF320,0.780385768067758,0.84349953346291,0.0781469700065702,1,102.867928247113,0.140848291617047,ZNF320,ENSG00000182986
RALY,0.0070826132067568,0.0222025492374822,7.55132645453296,1,102.867928247113,-0.372628168092891,RALY,ENSG00000125970
SPATA33,0.0137986098110995,0.0376599612748348,6.27719767866484,1,102.867928247113,0.745588638543071,SPATA33,ENSG00000167523
CEP112,0.900879819249978,0.931639193839825,0.0155894645375822,1,102.867928247113,0.04908630057922,CEP112,ENSG00000154240
DUSP14,0.148642102548611,0.245527093737382,2.11778310170442,1,102.867928247113,0.400401130467558,DUSP14,ENSG00000276023
PCDHGA2,0.000145335483281,0.0010960443686352,15.5730584619996,1,102.867928247113,3.24451926410185,PCDHGA2,ENSG00000081853
BRAF,0.00056090900967,0.0030059432458202,12.6817246997047,1,102.867928247113,-1.40507286023999,BRAF,ENSG00000157764
AASS,0.123358832295379,0.211883944169322,2.41357322492185,1,102.867928247113,0.561261405158022,AASS,ENSG00000008311
ANKRD37,0.0785727997577769,0.150248098908121,3.15668176910672,1,102.867928247113,0.491061443661759,ANKRD37,ENSG00000186352
CZIB,0.230637995207592,0.344133087447915,1.45409686911925,1,102.867928247113,-0.32533344827529,CZIB,ENSG00000162384
SEC14L4,0.0564332752229144,0.116022358599742,3.72267900613315,1,102.867928247113,0.81578141418797,SEC14L4,ENSG00000133488
GNA14,0.80926695582117,0.865193353603638,0.0585608669660572,1,102.867928247113,0.103812817324178,GNA14,ENSG00000156049
KIF9,0.0201264004675055,0.0506706960410511,5.57280824354567,1,102.867928247113,0.720724713465568,KIF9,ENSG00000088727
TMEM9,0.0007511989935276,0.0037786669694551,12.0701133544238,1,102.867928247113,-0.624579329515152,TMEM9,ENSG00000116857
FMN1,0.0229175812814452,0.0561705423564832,5.33351336124456,1,102.867928247113,-0.94005422472502,FMN1,ENSG00000248905
MANF,0.903843988417404,0.934109124036176,0.0146664592115883,1,102.867928247113,0.0261183599368356,MANF,ENSG00000145050
HNMT,0.0736346313332605,0.143146639450351,3.26641968432004,1,102.867928247113,-0.507368521759897,HNMT,ENSG00000150540
ZBTB32,0.0002490868863265,0.0016111700279857,14.407288636381,1,102.867928247113,-7.21887900246916,ZBTB32,ENSG00000011590
NREP,0.000109530218851,0.0009112331019222,16.191501493694,1,102.867928247113,-2.62481659588094,NREP,ENSG00000134986
TMEM141,0.08806748577033,0.164305010765541,2.96542819219159,1,102.867928247113,-0.37035755115644,TMEM141,ENSG00000244187
NFIB,0.0592332331650102,0.120441710380257,3.63889670950781,1,102.867928247113,0.361197880111709,NFIB,ENSG00000147862
BMP3,0.0003838231932862,0.0022472083916057,13.4834780647644,1,102.867928247113,-1.28064116947524,BMP3,ENSG00000152785
BPIFA2,0.0039728291863422,0.0139789908034563,8.68343705075886,1,102.867928247113,1.48477468282208,BPIFA2,ENSG00000131050
CHST11,0.000250945270258,0.0016210934771188,14.391318060082,1,102.867928247113,-1.62794553221196,CHST11,ENSG00000171310
VAMP5,0.109561584310964,0.193914308514981,2.60543177959732,1,102.867928247113,-0.43896420863892,VAMP5,ENSG00000168899
WWC1,0.002133412762228,0.0086061334568872,9.92688822436065,1,102.867928247113,-1.04179775965795,WWC1,ENSG00000113645
GOLM1,3.12918248028338e-07,2.03193667550869e-05,29.9588839281783,1,102.867928247113,1.63380398541119,GOLM1,ENSG00000135052
GRID2,0.185969493055726,0.292588881459606,1.77287717876823,1,102.867928247113,-144269484.804384,GRID2,ENSG00000152208
MFAP2,0.48320788821684,0.597585812783626,0.495197204552542,1,102.867928247113,0.383658154676818,MFAP2,ENSG00000117122
IL6R,0.0206012601088699,0.0514920591101365,5.52972098437769,1,102.867928247113,-0.813336214049802,IL6R,ENSG00000160712
GAB1,1.20123904362007e-05,0.0001918912210255,21.1728266110278,1,102.867928247113,-2.41870286155477,GAB1,ENSG00000109458
ZNF521,0.0012004383403719,0.0054851853108056,11.0992725213354,1,102.867928247113,-3.90090418515824,ZNF521,ENSG00000198795
ZFPM2,0.0030423749828715,0.0112597149625148,9.21391099167466,1,102.867928247113,-5.69668243648944,ZFPM2,ENSG00000169946
MKNK2,0.490300377064188,0.604562733741293,0.479297856855157,1,102.867928247113,-0.110469447047508,MKNK2,ENSG00000099875
RPLP2,0.496267661629938,0.609769556873887,0.466216728441521,1,102.867928247113,0.167859502078531,RPLP2,ENSG00000177600
TES,0.0932224236231669,0.171175952301078,2.87085670704144,1,102.867928247113,0.379322473200757,TES,ENSG00000135269
IDO1,0.409385309731142,0.530841947265486,0.686177770853162,1,102.867928247113,0.526732227780906,IDO1,ENSG00000131203
HEY1,0.929363846751176,0.95333130058991,0.0078965697306136,1,102.867928247113,0.0332862616870141,HEY1,ENSG00000164683
FYN,0.0078220032703242,0.0239410707728207,7.35938086191918,1,102.867928247113,-1.41921139397567,FYN,ENSG00000010810
STRADA,0.436777084263671,0.55697154330996,0.609478478922306,1,102.867928247113,0.321159900896317,STRADA,ENSG00000266173
GCNT2,0.531331042712519,0.639233689500144,0.394508423296815,1,102.867928247113,-0.177589197631804,GCNT2,ENSG00000111846
MEF2A,0.0685064042110755,0.135495261493425,3.38920997180069,1,102.867928247113,0.544001711269343,MEF2A,ENSG00000068305
E2F4,0.566557418128302,0.670323495182562,0.330606897730921,1,102.867928247113,-0.0939241419291139,E2F4,ENSG00000205250
MFSD10,0.0871470428434607,0.162947316308273,2.98295449659874,1,102.867928247113,-0.365730985217797,MFSD10,ENSG00000109736
TRIM16,0.147916726977385,0.244733168394085,2.12544771627146,1,102.867928247113,0.458424629649141,TRIM16,ENSG00000221926
TREM2,0.4847280150137,0.599021274114805,0.491756891819743,1,102.867928247113,-0.442496752904386,TREM2,ENSG00000095970
DGCR6,0.08866190666549,0.165105971444115,2.95421639245767,1,102.867928247113,0.356670608235848,DGCR6,ENSG00000183628
SAMHD1,0.666533288970704,0.754850836886414,0.186757954883018,1,102.867928247113,-0.159833209756193,SAMHD1,ENSG00000101347
RARB,0.0743595339229773,0.144071527062079,3.24981634566805,1,102.867928247113,0.671666400114906,RARB,ENSG00000077092
DSG2,0.351859679728764,0.476000648983717,0.87465657939964,1,102.867928247113,0.221978740557903,DSG2,ENSG00000046604
PTPRCAP,0.0340123309395768,0.0772656313938591,4.61649063697449,1,102.867928247113,-4.28857373030891,PTPRCAP,ENSG00000213402
RP5-837J1.3,0.335052388000954,0.457600365863371,0.938046611414247,1,102.867928247113,1.64546893080545,RP5-837J1.3,ENSG00000267618
RPGRIP1L,0.001084622716539,0.0050752684646345,11.3082581756833,1,102.867928247113,1.14737700467942,RPGRIP1L,ENSG00000103494
TMUB1,0.25380654115463,0.370845326058782,1.31692520954515,1,102.867928247113,-0.2521837329317,TMUB1,ENSG00000164897
PDE4C,0.0002651545607612,0.0016888825526196,14.2730753946049,1,102.867928247113,-1.6965088480314,PDE4C,ENSG00000105650
MYL6B,0.0906482302743181,0.167618768998369,2.91734205741558,1,102.867928247113,0.249500025179843,MYL6B,ENSG00000196465
LIFR,7.14706512911991e-06,0.0001363943726931,22.3806822887662,1,102.867928247113,-1.91646882418721,LIFR,ENSG00000113594
MID1,0.979142810050068,0.988434090500775,0.0006868197227985,1,102.867928247113,0.0062333806110647,MID1,ENSG00000101871
ZNF84,0.875501126167693,0.912931309872464,0.0246695587791134,1,102.867928247113,0.0455034482081874,ZNF84,ENSG00000198040
PLEK2,0.0344814066335369,0.0782075620355495,4.59191353987979,1,102.867928247113,0.881878778069051,PLEK2,ENSG00000100558
PAK4,0.45972645007654,0.576531790916152,0.55069122615947,1,102.867928247113,-0.208352868895682,PAK4,ENSG00000130669
ATP6V1D,0.0003061260880465,0.0018803813762071,13.9654163220396,1,102.867928247113,0.611846447166576,ATP6V1D,ENSG00000100554
BTG2,0.139154169892569,0.233558526170811,2.22157490113746,1,102.867928247113,0.362444146112765,BTG2,ENSG00000159388
HS3ST1,0.638809623992179,0.732243952306487,0.221613943109401,1,102.867928247113,0.178167571850786,HS3ST1,ENSG00000002587
KSR1,0.646694504335009,0.738752603561617,0.211333279558837,1,102.867928247113,-0.167232467666051,KSR1,ENSG00000141068
SLC5A1,0.002450531512404,0.0096145168260954,9.6475073600163,1,102.867928247113,1.8933549008549,SLC5A1,ENSG00000100170
LRATD2,0.0105714742397779,0.0305710648923594,6.78183270717234,1,102.867928247113,-0.948420061107614,LRATD2,ENSG00000168672
MAP3K13,0.0565118930579093,0.116134356253964,3.72026591326578,1,102.867928247113,0.24657152020325,MAP3K13,ENSG00000073803
TADA3,0.32255619886369,0.445174274439881,0.988032269584545,1,102.867928247113,-0.196522425142087,TADA3,ENSG00000171148
PTPN1,0.145491066337687,0.241361616469155,2.15139390068071,1,102.867928247113,-0.423180700871417,PTPN1,ENSG00000196396
ESRRG,0.673478451441948,0.759789590793475,0.178579985689995,1,102.867928247113,-0.197790511910776,ESRRG,ENSG00000196482
PROM2,0.293338460992959,0.413385655288838,1.11561699877263,1,102.867928247113,-0.417995862839536,PROM2,ENSG00000155066
MT1M,0.0655991538380809,0.130936434806549,3.46333981210303,1,102.867928247113,-0.864378589221487,MT1M,ENSG00000205364
CNTNAP3C,0.0080920797889638,0.024581044316415,7.29393796510139,1,102.867928247113,-144269484.892811,CNTNAP3C,ENSG00000283378
BCAP29,0.577006676178537,0.678831383739455,0.313089732181587,1,102.867928247113,0.132011687305217,BCAP29,ENSG00000075790
SHISA2,0.431606158671727,0.552491242539334,0.62339086175648,1,102.867928247113,-0.315884179872786,SHISA2,ENSG00000180730
SRGAP2C,0.453764354630545,0.571347714216249,0.565513844290858,1,102.867928247113,0.278256245305796,SRGAP2C,ENSG00000171943
SLIT1,0.621926594452223,0.717166275890479,0.244644037070633,1,102.867928247113,-0.294875583251519,SLIT1,ENSG00000187122
HSPH1,7.82071245200404e-06,0.0001439470794433,22.1701326477065,1,102.867928247113,1.12717227048388,HSPH1,ENSG00000120694
SSUH2,0.512771692857632,0.623203321411804,0.431395569972197,1,102.867928247113,0.45034877078992,SSUH2,ENSG00000125046
CERS2,0.0001747211135489,0.0012619786643863,15.1727866028931,1,102.867928247113,-1.04511398408203,CERS2,ENSG00000143418
ISYNA1,0.38443859192405,0.508651219798954,0.762959060014375,1,102.867928247113,0.312785823752915,ISYNA1,ENSG00000105655
SIRPB1,0.161589363723133,0.262150168272442,1.9877818597626,1,102.867928247113,-2.26329705720673,SIRPB1,ENSG00000101307
CD93,0.0072360513893646,0.022556269916972,7.50983254450503,1,102.867928247113,-3.08330918981091,CD93,ENSG00000125810
KATNB1,0.283939921633224,0.404012409836687,1.1602178503075,1,102.867928247113,0.351451638709301,KATNB1,ENSG00000140854
SLC4A2,1.61721524268258e-05,0.0002392330240654,20.4875288845249,1,102.867928247113,-1.34020736672516,SLC4A2,ENSG00000164889
EPSTI1,0.169086450047327,0.270934638540451,1.91788310508801,1,102.867928247113,0.639244615190232,EPSTI1,ENSG00000133106
ARHGEF28,0.704285494761801,0.78340989406207,0.144855740346577,1,102.867928247113,0.129480988851809,ARHGEF28,ENSG00000214944
PNO1,3.03524055020592e-06,8.0451619414308e-05,24.4038931032466,1,102.867928247113,1.37162247820196,PNO1,ENSG00000115946
SEC31B,0.0005082134873525,0.0027771228817079,12.8894191514111,1,102.867928247113,-2.81662951729687,SEC31B,ENSG00000075826
IKZF3,0.008825389789384,0.0264708751931135,7.12710601250493,1,102.867928247113,-1.71744653047385,IKZF3,ENSG00000161405
CDHR2,0.108003147674973,0.191698877662359,2.62878704329298,1,102.867928247113,-1.90433462287009,CDHR2,ENSG00000074276
DMRT3,0.420848788468895,0.542107224595563,0.653164036444805,1,102.867928247113,-0.526085158345259,DMRT3,ENSG00000064218
SAMD12,0.997583082873341,0.998181992068583,9.22052484396476e-06,1,102.867928247113,-0.0011265998603474,SAMD12,ENSG00000177570
NOMO3,0.0030634573609528,0.011304270704623,9.20012147340281,1,102.867928247113,1.24833809328802,NOMO3,ENSG00000103226
OLA1,0.0036432578586071,0.0129653304576766,8.85506153286122,1,102.867928247113,0.585867844732409,OLA1,ENSG00000138430
TAGLN3,0.279244687039802,0.400019141726204,1.18321416799158,1,102.867928247113,0.577694120360126,TAGLN3,ENSG00000144834
CYB561A3,0.268238738194364,0.387516235472932,1.23910129304549,1,102.867928247113,0.284373477812254,CYB561A3,ENSG00000162144
KRT6C,0.19518133380499,0.304210308299547,1.70012952662607,1,102.867928247113,1.37142797103144,KRT6C,ENSG00000170465
CNKSR3,0.0314540403493523,0.0725416059717535,4.75719485123726,1,102.867928247113,-0.662198864475818,CNKSR3,ENSG00000153721
NDUFA11,0.787481844853526,0.849311739488272,0.0730544614319509,1,102.867928247113,-0.0564502859062321,NDUFA11,ENSG00000174886
IL2RG,0.003009604144783,0.0111881194973348,9.23554300267515,1,102.867928247113,-1.98543859898659,IL2RG,ENSG00000147168
SIGLEC1,0.0002467602729186,0.0016036485606378,14.4274563244097,1,102.867928247113,-144269485.23044,SIGLEC1,ENSG00000088827
PLEKHA5,0.18953231447129,0.297445565711378,1.74424679675006,1,102.867928247113,0.358220816518408,PLEKHA5,ENSG00000052126
TNFAIP3,0.38703861923267,0.511144505061635,0.754623357321295,1,102.867928247113,0.30641377877538,TNFAIP3,ENSG00000118503
ESPN,0.531861830995788,0.639564491336926,0.393487399657308,1,102.867928247113,-0.291413085721546,ESPN,ENSG00000187017
NFKBID,0.0009773733051439,0.0046559995336664,11.5233850951016,1,102.867928247113,-1.72408036933338,NFKBID,ENSG00000167604
SMC1A,0.108278583607658,0.192119559275475,2.62463206165315,1,102.867928247113,0.460046053247433,SMC1A,ENSG00000072501
AMY1C,0.0742664832737981,0.144038951268034,3.2519377105361,1,102.867928247113,-3.40665734829532,AMY1C,ENSG00000187733
UNC13D,2.08957457802987e-05,0.0002816138245323,19.9006992404046,1,102.867928247113,-2.87192248202512,UNC13D,ENSG00000092929
ATP8A2,4.22296207342013e-05,0.0004560434204557,18.3074314574835,1,102.867928247113,-2.12542543631457,ATP8A2,ENSG00000132932
EML1,0.668223594150053,0.756080102002775,0.184747624386366,1,102.867928247113,-0.153460388249454,EML1,ENSG00000066629
C1orf116,1.16601656559517e-05,0.0001890461468639,21.2416712331635,1,102.867928247113,-1.30269997385089,C1orf116,ENSG00000182795
DISP1,0.0466604963380299,0.0993622153705918,4.05467964902663,1,102.867928247113,-0.997721711964084,DISP1,ENSG00000154309
PECAM1,0.19966829310592,0.309027637406038,1.66615163249113,1,102.867928247113,-0.935717690894312,PECAM1,ENSG00000261371
ALDH16A1,0.139538018350808,0.23396716691953,2.2172211004556,1,102.867928247113,0.387102944078579,ALDH16A1,ENSG00000161618
IL13RA1,0.0393841209259396,0.0860666978276651,4.35447185890171,1,102.867928247113,0.416214286645849,IL13RA1,ENSG00000131724
S100A13,0.922518028472803,0.948312118084706,0.0095065023505387,1,102.867928247113,-0.0134610742016828,S100A13,ENSG00000189171
PIGT,0.0002814168454398,0.0017617491549226,14.1454798923591,1,102.867928247113,0.824797456154336,PIGT,ENSG00000124155
FCGRT,0.13951564271309,0.23396716691953,2.21747452207491,1,102.867928247113,-0.4502530818421,FCGRT,ENSG00000104870
ADGRV1,0.0019134081812545,0.0079066453770848,10.1471763920873,1,102.867928247113,-1.29973513379156,ADGRV1,ENSG00000164199
LENG8,0.0325714054568404,0.0747736580735547,4.69430044837701,1,102.867928247113,-0.736903960852332,LENG8,ENSG00000167615
PGP,0.105127036341155,0.187542397025819,2.67289118077404,1,102.867928247113,-0.456799486243811,PGP,ENSG00000184207
TCF4,0.081676564066351,0.154807740838421,3.09149706615288,1,102.867928247113,0.562460886483763,TCF4,ENSG00000196628
SLFN11,0.144015702481138,0.239706562052493,2.16741805299128,1,102.867928247113,0.647180883580363,SLFN11,ENSG00000172716
FBXO32,0.0168930034570264,0.0441993811015866,5.89802136809935,1,102.867928247113,0.822153908489842,FBXO32,ENSG00000156804
H2BC14,0.843849304196643,0.890700131092087,0.0389944627008665,1,102.867928247113,-0.276552431951124,H2BC14,ENSG00000273703
FBXW9,0.595548395157482,0.694112348668394,0.283524942712537,1,102.867928247113,0.174128700040003,FBXW9,ENSG00000132004
BIRC3,0.055110231430162,0.113723135431618,3.76384053924841,1,102.867928247113,0.657265817611808,BIRC3,ENSG00000023445
CCNA1,0.0216378834774186,0.0536121989034158,5.43918275925077,1,102.867928247113,0.878654704489677,CCNA1,ENSG00000133101
MTX1,0.924926572067825,0.950006750275087,0.0089229145444713,1,102.867928247113,0.0238004744878281,MTX1,ENSG00000173171
MUC7,0.733383485545226,0.804675609163301,0.116658954582754,1,102.867928247113,-0.700959874207452,MUC7,ENSG00000171195
CLDN16,0.205665206104363,0.315961266261583,1.62213118386361,1,102.867928247113,0.496945618173811,CLDN16,ENSG00000113946
IL10RA,0.0007124049479637,0.0036273164356606,12.1807586481915,1,102.867928247113,-3.45917075523105,IL10RA,ENSG00000110324
MFSD13A,1.7935338461036e-07,1.48545279561131e-05,31.3613811950088,1,102.867928247113,-3.13242128638234,MFSD13A,ENSG00000138111
ARMC9,0.004349326473878,0.015026033033663,8.50455823343612,1,102.867928247113,-0.925807093808583,ARMC9,ENSG00000135931
SYT11,0.0014760181831175,0.0064511284227166,10.6755367243575,1,102.867928247113,-3.07851755519341,SYT11,ENSG00000132718
PVR,0.706172470536342,0.784636078373714,0.14292177283825,1,102.867928247113,0.131276054537873,PVR,ENSG00000073008
GIGYF2,0.0490471066527799,0.103583664372151,3.96714001505668,1,102.867928247113,0.614051923219322,GIGYF2,ENSG00000204120
MAP7D1,0.268739453890985,0.387903368780291,1.23649610501078,1,102.867928247113,0.362340891218169,MAP7D1,ENSG00000116871
MPV17,0.0257853259615079,0.0618946854572921,5.11770856313292,1,102.867928247113,-0.377106095937136,MPV17,ENSG00000115204
MESP1,0.0002463144989218,0.0016036485606378,14.4313426760607,1,102.867928247113,-1.34161183697568,MESP1,ENSG00000166823
IMPDH2,0.339350263569392,0.462204118182228,0.921431296154968,1,102.867928247113,-0.21455625875261,IMPDH2,ENSG00000178035
PFKFB2,8.03312372534808e-06,0.0001454114534354,22.1075746703112,1,102.867928247113,-1.79689425915718,PFKFB2,ENSG00000123836
C20orf96,0.499529183657802,0.61276887102282,0.459178993431617,1,102.867928247113,0.230043127172007,C20orf96,ENSG00000196476
ZMYND12,0.0452886866639721,0.0968949222592472,4.10719485615662,1,102.867928247113,0.699352059079468,ZMYND12,ENSG00000066185
MRM2,0.865842739955926,0.906831524880526,0.0286842524895034,1,102.867928247113,0.0589202498600969,MRM2,ENSG00000122687
C22orf42,0.0014199829403327,0.0062642432068951,10.754691245782,1,102.867928247113,3.03988322612619,C22orf42,ENSG00000205856
CHRM2,0.107358889804655,0.190758510669251,2.63855199444973,1,102.867928247113,-144269485.271669,CHRM2,ENSG00000181072
CDC42EP2,0.237795144460886,0.352184751867426,1.40997553645854,1,102.867928247113,-0.53715598635343,CDC42EP2,ENSG00000149798
LPO,0.005797710671684,0.0188482141472175,7.94054341057198,1,102.867928247113,2.27401316018613,LPO,ENSG00000167419
MINDY4,0.186916215922781,0.293801031000913,1.76520681488464,1,102.867928247113,0.529060409413663,MINDY4,ENSG00000106125
CAMK1D,0.0106781033449716,0.0307777601110293,6.76271529037747,1,102.867928247113,-1.10366634805752,CAMK1D,ENSG00000183049
IRF6,0.0012301438957506,0.0055612291851294,11.0490141793158,1,102.867928247113,0.813884416430019,IRF6,ENSG00000117595
ARL13B,0.0194999297590092,0.0493169695473172,5.63131658548195,1,102.867928247113,0.657790321922785,ARL13B,ENSG00000169379
EZH2,0.530370014138226,0.638668780644271,0.396361763092053,1,102.867928247113,0.267438586653437,EZH2,ENSG00000106462
RP11-355F16.1,0.0386715884550574,0.085067286526743,4.38696070939039,1,102.867928247113,-2.08901362549087,RP11-355F16.1,ENSG00000270571
ZNF750,0.390317028053155,0.513823326458694,0.744226787063468,1,102.867928247113,0.288910241087988,ZNF750,ENSG00000141579
PHTF1,0.495516235304633,0.609041587149254,0.46784930818585,1,102.867928247113,0.21028894864246,PHTF1,ENSG00000116793
PIEZO2,0.605893828872177,0.703056195024573,0.26784257859045,1,102.867928247113,-0.3393278007463,PIEZO2,ENSG00000154864
IFITM10,0.949063422235801,0.96665657184335,0.0041009982233645,1,102.867928247113,0.0292839765514673,IFITM10,ENSG00000244242
INSIG2,0.0018203090418215,0.0076205399644535,10.2483882847961,1,102.867928247113,-0.870400749057869,INSIG2,ENSG00000125629
ETS1,0.210866780554572,0.321443263040507,1.58517259618181,1,102.867928247113,0.51289962206693,ETS1,ENSG00000134954
DIPK2A,0.203686577575624,0.313750119494184,1.63648434391025,1,102.867928247113,0.447686725625629,DIPK2A,ENSG00000181744
MTHFD2L,0.240034975278799,0.354871341334712,1.39650096670501,1,102.867928247113,-0.286759489177487,MTHFD2L,ENSG00000163738
SCN9A,0.0245005894183043,0.0593809728994289,5.21108605793107,1,102.867928247113,-0.952478313964803,SCN9A,ENSG00000169432
SLAMF7,0.427104311300587,0.548272543389714,0.635712184798473,1,102.867928247113,-0.545161262270745,SLAMF7,ENSG00000026751
RAN,0.127092282920262,0.216585349216533,2.36578025037817,1,102.867928247113,0.308210443209222,RAN,ENSG00000132341
C16orf74,0.878273312026303,0.913903357958563,0.0235745071898222,1,102.867928247113,-0.0813590336038163,C16orf74,ENSG00000154102
CAPN5,0.9820598895112,0.990578867774057,0.0005081071092837,1,102.867928247113,-0.0090366342493442,CAPN5,ENSG00000149260
MCF2L2,0.0001271717039947,0.0010104361169561,15.8644255584128,1,102.867928247113,-3.25486215712628,MCF2L2,ENSG00000053524
ALDH3A2,0.435632337149934,0.555937132656884,0.612536565600324,1,102.867928247113,-0.168876284134702,ALDH3A2,ENSG00000072210
GIMAP8,0.0046157168882911,0.0157318230684771,8.38742817185096,1,102.867928247113,-4.91828045837307,GIMAP8,ENSG00000171115
ZNHIT6,0.0002262981261926,0.001513957328581,14.6137196949578,1,102.867928247113,1.34373313188206,ZNHIT6,ENSG00000117174
PIK3CG,0.0009237963372642,0.0044757574479855,11.6401438560043,1,102.867928247113,-4.20316181681299,PIK3CG,ENSG00000105851
MARK1,0.0382444965852429,0.0844507837063484,4.40674162169664,1,102.867928247113,0.858911206558861,MARK1,ENSG00000116141
SGPP2,0.0004193826066043,0.0023992668848204,13.2954889221611,1,102.867928247113,-1.40535502205357,SGPP2,ENSG00000163082
TIMM23B,0.0037680660499676,0.0133147210246208,8.7882456178577,1,102.867928247113,-1.50810608338125,TIMM23B,ENSG00000204152
WWTR1,0.657891957008542,0.748284755469224,0.197238563049904,1,102.867928247113,-0.110407294703393,WWTR1,ENSG00000018408
PPIAL4G,0.0170957283070621,0.0445424229268311,5.87577999158413,1,102.867928247113,1.9560492824538,PPIAL4G,ENSG00000236334
TSPYL2,0.845076226261053,0.891430618418832,0.0383761441457757,1,102.867928247113,-0.0609057158811623,TSPYL2,ENSG00000184205
GALNT1,0.0003720320460531,0.0022065957654395,13.5497875737584,1,102.867928247113,1.08595648091899,GALNT1,ENSG00000141429
RAPGEFL1,0.118586618352505,0.205593998530695,2.47708839314683,1,102.867928247113,-0.715118014729551,RAPGEFL1,ENSG00000108352
ARX,0.103013040645998,0.184876239493894,2.70617259398493,1,102.867928247113,0.682567076433205,ARX,ENSG00000004848
FYB1,0.908730545379182,0.937802420411953,0.0132071898310966,1,102.867928247113,-0.060996671906038,FYB1,ENSG00000082074
APOBEC3B,0.432000978353594,0.552855104112611,0.622319608905553,1,102.867928247113,0.600440228667061,APOBEC3B,ENSG00000179750
